"","C03-C","C03-R","C03-S","A33-C","A33-R","A33-S"
"BICC1",122.225835412124,74.2868320452117,87.5705142232616,133.477406948788,110.841577014966,170.08142977295
"CD274",51.2184453155568,30.3900676548593,50.9904260034182,11.4409205956104,25.5111566145556,32.149538554643
"RPS16",13679.9811215551,9068.9026893376,9089.5976788702,16139.3253202078,12392.2642492843,12280.0866459848
"LINC01289",11.6405557535356,13.506696735493,22.1697504362688,7.62728039707362,0.87969505567433,7.25957322201617
"GNL3L",827.643514076384,971.63799640953,883.46455488531,1124.07044851873,1236.85124827811,917.817471640615
"OGFRL1",1317.71091130023,1083.06824447735,1003.18120724116,1606.49593363363,1396.95574841084,1205.08915485468
"MTG1",82.6479458501031,79.3518433210215,84.2450516578213,125.850126551715,102.044626458222,109.930680219102
"SOX5-AS1",12.8046113288892,21.9483821951762,15.5188253053881,37.1829919357339,24.6314615588812,34.2237023323619
"C11orf71",327.099616674352,317.407373284086,294.857680802375,218.330901366232,278.863332648762,252.010898992847
"ATP6V1C2",36.0857228359605,46.4292700282573,49.8819384816047,74.3659838714678,63.3380440085517,63.2619952204266
"ANKRD36C",1815.92669755156,2331.59352396448,2347.77657120086,1700.88352854742,1988.99052087966,1670.73892295258
"ABCA17P",81.4838902747495,151.106169728328,165.164640750202,56.251192928418,108.202491847943,86.0777967753345
"BACE2",372.497784113141,539.423700873753,638.488812564541,330.833287223068,454.802343783628,368.164070545106
"RYKP1",23.2811115070713,52.3384498500355,26.6037005235225,6.67387034743942,17.5939011134866,22.815801554908
"CC2D1A",1496.97546990468,2507.18058152589,2457.51683586039,1422.48779405423,1626.55615794184,1884.37779205762
"RPL35P5",8.14838902747495,5.9091798217782,4.43395008725375,11.4409205956104,21.9923763918582,13.4820645551729
"TOLLIP-DT",25.6092226577784,22.7925507411445,27.712188045336,45.7636823824417,26.3908516702299,67.4103227758644
"GATAD2A",2780.92876951966,2464.12798568151,2642.63425200324,3026.12349753896,3014.71495579593,2948.42381002742
"LINC02027",34.9216672606069,37.1434160226058,36.5800882198435,4.76705024817101,1.75939011134866,31.1124566657836
"RPL18",19181.307770676,14410.8012482251,14865.92615504,23029.6197489142,19573.2149887538,17092.1466102926
"SNORA71B",2.32811115070713,5.06501127580989,5.54243760906719,18.1147909430499,13.1954258351149,7.25957322201617
"TRIM72",33.7576116852534,70.9101578613384,58.7498386561122,30.5091215882945,39.5862775053448,23.8528834437674
"CALCOCO2",968.494238694165,861.051916887681,816.955303576504,1159.34662035519,1044.19803108543,958.263665306134
"MOCS1",132.702335590306,76.8193376831166,103.08933952865,79.1330341196388,59.8192637858544,70.5215684424428
"OVGP1",246.779781974956,493.838599391464,487.734509597913,311.765086230384,297.336928817923,264.45588165916
"ASB6",1089.55601853094,1091.50992993703,1032.00188280831,958.177099882374,920.161028235349,909.52081652974
"EPM2A-DT",314.295005345462,302.212339456657,269.362467800666,242.166152607088,237.517665032069,237.491752548815
"PDE5A",322.443394372937,390.005868237361,371.343319807502,273.628684245016,275.344552426065,323.569549324149
"TBC1D10C",118.733668686064,308.121519278435,294.857680802375,131.57058684952,202.329862805096,117.190253441118
"TAFA4",8.14838902747495,3.37667418387326,0,5.72046029780522,6.15786538972031,39.4091117766592
"TMC5",3.49216672606069,5.06501127580989,8.86790017450751,9.53410049634203,29.9096318929272,10.3708188885945
"RTTN",687.956845033956,736.11497208437,681.719825915265,840.907663777367,928.078283736418,746.698959978806
"UBE2Q2P6",3.49216672606069,5.9091798217782,9.97638769632095,0.953410049634203,0.87969505567433,2.0741637777189
"ZYG11A",19.7889447810106,6.75334836774651,11.0848752181344,20.9750210919525,22.8720714475326,37.3349479989403
"TNPO3",4010.17145709303,3701.67907407106,3602.58444589368,3329.30789332264,3363.95389289864,3273.03044124043
"TEDC2-AS1",8.14838902747495,19.4158765572712,17.735800349015,3.81364019853681,6.15786538972031,7.25957322201617
"ACHE",511.020397580215,759.751691371483,866.837242058109,347.994668116484,473.275939952789,687.585292313817
"C12orf42",5.82027787676782,4.22084272984157,5.54243760906719,0,1.75939011134866,0
"FAAH",473.770619168901,792.674264664247,849.101441709094,444.289083129539,584.997212023429,541.356745984634
"ZBTB45",628.590010690925,604.424678913313,718.299914135108,532.002807695885,467.118074563069,596.322086094185
"ZNF682",961.509905242044,1292.42204387749,1168.34584799136,1382.44457196959,1447.09836658427,1302.57485240747
"GNG12",1031.35323976326,503.968621943084,545.375860732212,879.044065762735,921.040723291023,1108.64053919075
"UTP20",748.487734952342,690.529870602081,701.672601307907,891.43839640798,789.966159995548,828.628429198702
"DPYSL4",3920.5391777908,3396.09006043053,3536.07519458487,2811.60623637126,2990.96318929272,3430.66688834707
"SLC27A4",953.361516214569,1197.03099818307,1227.09568664748,720.777997523457,844.507253447356,1089.97306519128
"TTC9-DT",12.8046113288892,14.3508652814613,42.1225258289107,2.86023014890261,6.15786538972031,15.5562283328918
"RBM26",3394.38605773099,3561.54709544032,3583.74015802285,4382.82599816843,4014.92823409764,3724.16106289429
"CRTAP",2786.74904739643,1831.84574475124,1959.80593856616,3124.32473265128,2700.66382092019,2491.0706970404
"TIMM9",426.044340579404,372.278328772027,399.055507852838,514.84142680247,462.719599284697,463.575604320175
"EP300-AS1",20.9530003563642,22.7925507411445,22.1697504362688,8.58069044670783,14.9548159464636,7.25957322201617
"PDE1B",245.615726399602,271.822271801797,271.579442844292,47.6705024817101,73.0146896209693,289.345846991787
"KCNJ2-AS1",6.98433345212139,4.22084272984157,6.65092513088063,13.3477406948788,14.0751208907893,16.5933102217512
"ST7",992.93940577659,938.715423116766,924.478593192408,810.398542189072,807.560061109035,849.370066975891
"PP12613",2.32811115070713,2.53250563790494,11.0848752181344,0,0.87969505567433,1.03708188885945
"SP3",3465.39344782756,2843.15966282128,2846.59595601691,3840.33567992657,3681.52380799707,3304.14289790621
"INTS1",3078.92699681018,3252.58140761592,3083.81228568499,3467.5523505196,3436.08888746393,3856.9075446683
"PKD1P1",13.9686669042428,23.6367192871128,28.8206755671494,41.9500421839049,42.2253626723678,34.2237023323619
"CERS5",2464.3056530235,3195.17794649007,3112.63296125214,2164.24081266964,2543.19840595449,2571.96308437144
"MAP2K4",1785.66125259237,1909.50925098033,2036.29157757129,1404.37300311118,1553.54146832087,1833.56077950351
"NAGK",1891.59030994954,2893.80977557938,2755.69997922821,1782.87679281596,1963.4793642651,2226.61481538124
"CATIP",4.65622230141426,3.37667418387326,1.10848752181344,3.81364019853681,14.9548159464636,14.5191464440323
"CDR2",649.543011047289,711.634084251289,708.323526438787,972.478250626887,790.845855051222,747.736041867665
"GADD45A",917.275793378609,687.997364964176,762.639415007646,1078.30676613628,906.08590734456,915.743307862896
"INVS",501.707952977386,400.135890788981,410.140383070972,571.092619730887,503.185571845716,528.911763318321
"SMAD7",176.936447453742,128.313618987184,137.452452704866,194.495650125377,189.134436969981,196.008476994436
"RPL21P136",2.32811115070713,0,1.10848752181344,5.72046029780522,7.91725550106897,5.18540944429726
"CHTF8",6.98433345212139,6.75334836774651,6.65092513088063,16.2079708437814,13.1954258351149,18.6674739994701
"RTN4RL1",663.511677951532,791.830096118279,787.026140487541,556.791468986374,691.440313760023,596.322086094185
"LRRC47",2349.06415106349,2367.89277144112,2362.18690898444,2190.9362940594,2011.86259232719,2030.60633838681
"DUT-AS1",32.5935561098998,54.8709554879404,41.0140383070972,62.9250632758574,66.856824231249,70.5215684424428
"B4GALNT3",277.045226934148,627.217229654458,557.56922347216,293.650295287334,297.336928817923,414.832755543781
"GOLGA8K",47.7262785894961,31.2342362008276,43.2310133507241,83.9000843678099,61.5786538972031,49.7799306652537
"TLE1",3148.77033133139,2606.79246995016,2770.11031701178,2602.80943550137,2130.62142484323,2453.73574904146
"TDRD3",1394.53857927357,1197.03099818307,1292.49645043447,1639.86528537083,1575.53384471272,1369.98517518334
"YPEL3-DT",32.5935561098998,49.8059442121305,43.2310133507241,17.1613808934157,23.7517665032069,31.1124566657836
"PHF8",1410.83535732852,1527.94506820265,1560.75043071332,1924.93489021146,1806.89364435507,1564.95657028891
"CPLANE1",1839.20780905863,2023.47200468605,1924.33433786813,1627.47095472558,1816.57028996749,1513.10247584594
"CEP135",679.808456006481,747.089163181958,733.818739440496,849.488354224075,801.402195719314,876.334196086237
"RBMXP2",31.4295005345462,23.6367192871128,31.0376506107763,61.018243176589,38.7065824496705,43.557439332097
"TOM1L2",2954.37305024735,2987.51248418186,3118.1753988612,2558.9525732182,2720.01711214503,2727.52536770036
"ZNF37BP",1372.42152334185,1614.89442843739,1574.05228097508,1629.37777482485,1817.44998502316,1936.2318865006
"B3GNT8",8.14838902747495,13.506696735493,2.21697504362688,21.9284311415867,20.2329862805096,18.6674739994701
"CYP2F2P",22.1170559317177,39.6759216605108,18.8442878708285,13.3477406948788,14.9548159464636,11.407900777454
"TRPC4",216.514337015763,75.9751691371483,98.655389441396,20.9750210919525,48.3832280620881,119.264417218837
"MYBL1",162.967780549499,59.091798217782,64.2922762651794,203.076340572085,117.87913746036,159.710610884356
"SNX33",415.567840401222,157.015349550106,158.513715619322,351.808308315021,355.396802492429,434.53731143211
"LIN9",388.79456216809,265.068923434051,268.253980278852,412.82655149161,380.907959106985,392.016953988873
"BST1",24.4451670824248,53.1826183960038,38.7970632634703,14.301150744513,28.1502417815785,18.6674739994701
"PSKH1",614.621343786682,356.239126398629,430.093158463614,603.50856141845,563.004835631571,677.214473425222
"ZNF702P",789.229680089716,868.649433801396,813.629841011064,839.954253727733,519.899777903529,552.764646762088
"SURF4",3057.97399645381,2554.45402010012,2562.82315043267,3666.81505089314,3042.86519757751,3027.24203358074
"SYNPR",1018.54862843437,531.826183960038,537.616448079518,83.9000843678099,103.804016569571,518.540944429726
"OR7E7P",61.6949454937389,81.0401804129582,69.8347138742466,49.5773225809785,44.8644478393908,49.7799306652537
"HOMER3",387.630506592737,197.535439756586,190.659853751911,401.385630895999,322.848085432479,387.868626433435
"RPS26P15",17.4608336303035,27.8575620169544,19.9527753926419,12.3943306452446,9.67664561241762,9.33373699973507
"FTSJ1",1208.289687217,1240.92776257342,1225.98719912566,1099.28178722824,1011.64931402548,1088.93598330242
"YIF1A",838.120014254566,799.427613031994,777.04975279122,1309.03199814776,855.063594115448,897.075833863426
"RNF10",4557.2775775092,4356.75386574247,4767.6048313196,4041.50520039939,3944.55262964369,4129.66008143834
"TEX10",1620.36536089216,1288.20120114765,1192.73257347126,1765.71541192254,1589.60896560351,1607.47692773215
"ZMPSTE24",811.346736021434,624.684724016553,635.1633499991,825.65310298322,792.605245162571,905.372488974302
"ACP2",758.964235130524,969.949659317593,963.275656455878,673.107495041747,712.552995096207,818.257610310108
"MRPS14",649.543011047289,630.593903838331,665.092513088063,786.563290948217,727.507811042671,752.921451311962
"KCTD21",371.333728537787,303.056508002625,305.942556020509,271.721864145748,270.066382092019,243.714243881971
"CSRP2",4022.97606842192,4163.43926871573,4325.31831011604,4620.22510052735,5651.16103765189,4457.37795831793
"LINC02223",41.9060007127283,64.1568094935919,78.7026140487541,22.8818411912209,10.556340668092,56.0024219984104
"FCRL3",4.65622230141426,0.844168545968314,2.21697504362688,20.0216110423183,2.63908516702299,9.33373699973507
"FILIP1",131.538280014953,167.989540647695,121.933627399478,106.781925559031,81.8116401777126,115.116089663399
"SEMA4F",785.737513363656,1054.36651391442,975.469019195826,614.949482014061,733.665676432391,881.519605530534
"C10orf88",671.660066979007,840.791871784441,782.592190400288,649.272243800892,622.824099417425,650.250344314877
"PEX14",807.854569295373,703.192398791606,729.384789353243,603.50856141845,591.15507741315,685.511128536098
"FBL",3539.89300465019,2369.58110853306,2606.05416378339,4011.94948886073,3291.81889833334,3334.21827268314
"PSME3IP1",4549.12918848173,4261.36282004805,4242.18174598003,3849.86978042291,3584.75735187289,4024.91481066353
"PLPP3",2474.78215320168,1106.70496376446,1240.39753690924,2481.72635919783,1921.25400159274,2415.36371915366
"SBNO1",3591.11144996575,3727.84829899608,3573.76377032653,3392.23295659849,3217.9245136567,2715.08038503405
"C6orf136",470.27845244284,595.98299345363,580.847461430242,430.94134243466,413.456676166935,494.688060985959
"CEP95",2005.66775633419,2423.60789547503,2393.22455959521,2822.09374691724,2975.12867829058,2366.62087037727
"DGKB",330.591783400412,200.912113940459,201.744728970046,315.578726428921,284.141502982808,415.86983743264
"PDLIM1",111.749335233942,26.1692249250177,55.4243760906719,127.756946650983,72.134994565295,161.784774662075
"SEC11A",1776.34880798954,1344.76049372752,1333.51048874157,1764.76200187291,1720.68352889899,1905.11942983481
"STK4",1644.81052797459,1787.94898036089,1778.01398498876,1518.78220906729,1594.00744088189,1397.98638618254
"UBE2E4P",38.4138339866676,54.0267869419721,38.7970632634703,29.5557115386603,27.2705467259042,21.7787196660485
"SFTPC",2.32811115070713,4.22084272984157,16.6273128272016,1.90682009926841,0,2.0741637777189
"SDHB",1204.79752049094,1142.16004269513,1200.49198612395,1049.70446464726,1000.21327830171,1042.26729830375
"CDC23",1136.11824154508,989.365535874864,981.011456804893,1285.19674690691,1199.02436088411,1154.27214230057
"CCNE1",34.9216672606069,27.8575620169544,42.1225258289107,40.9966321342707,45.7441428950651,100.596943219367
"ODAD1",22.1170559317177,68.3776522234335,120.825139877665,106.781925559031,161.863890244077,123.412744774275
"ATG16L1",1086.06385180488,1425.80067414048,1347.92082652514,1059.2385651436,1107.53607509398,1058.8606085255
"CAMLG",3301.26161170271,2984.13580999799,3076.05287303229,2926.01544232737,2682.19022475103,2485.88528759611
"USP12",1718.14602922186,1591.25770915027,1789.09886020689,1405.32641316082,1527.15061665064,1492.36083806875
"COL24A1",4.65622230141426,0,2.21697504362688,14.301150744513,1.75939011134866,17.6303921106107
"PGM1",589.012121128903,374.810834409932,481.083584467032,744.613248764312,529.576423515946,612.915396315936
"SPATA2",630.918121841632,739.491646268243,659.550075478996,563.465339333814,584.997212023429,568.32087509498
"DSCAM-IT1",3.49216672606069,3.37667418387326,11.0848752181344,0.953410049634203,1.75939011134866,0
"LINC02315",91.9603904529316,73.4426634992434,85.3535391796348,143.964917494765,109.961881959291,98.522779441648
"SAMD10",658.855455650117,743.712488998085,768.181852616713,560.605109184911,592.914467524498,662.69532698119
"VMO1",37.2497784113141,18.5717080113029,17.735800349015,14.301150744513,11.4360357237663,8.29665511087562
"RCBTB1",1303.74224439599,1231.64190856777,1229.3126616911,1455.85714579143,1364.40703135089,1504.80582073507
"ZNF43",1201.30535376488,715.010758435162,832.474128881892,1133.60454901507,1129.52845148584,1272.49947763055
"ARAF",767.112624157999,521.696161408418,605.234186910137,822.792872834317,719.590555541602,822.405937865546
"DCST2",45.398167438789,38.8317531145425,34.3631131762166,61.018243176589,64.217739064226,54.965340109551
"RBM3",3389.72983542958,2802.6395726148,2602.72870121795,3192.01684617531,3730.78673111483,3576.89543467625
"GPAM",1808.94236409944,1793.0139916367,1750.30179694342,1274.70923636093,1801.61547402103,1269.38823196397
"MUC5B",9.31244460282851,55.7151240339088,32.1461381325897,12.3943306452446,14.0751208907893,15.5562283328918
"BMI1",1337.49985608125,1176.77095307983,1090.75172146442,1435.83553474911,1308.9862428434,1528.65870417883
"HIPK2",4735.3780805383,2992.57749545767,3162.51489973374,4329.43503538891,4250.68650901836,5327.48966307101
"ST7L",382.974284291323,353.706620760724,381.319707503823,440.475442931002,506.704352068414,411.721509877203
"LCMT1-AS2",38.4138339866676,48.9617756661622,52.0989135252316,58.1580130276864,80.052250066364,72.5957322201617
"SILC1",207.201892412934,205.1329566703,162.947665706575,61.018243176589,150.42785452031,159.710610884356
"CYP2R1",806.69051372002,955.598794036132,809.19589092381,705.52343672931,709.03421487351,758.10686075626
