"","C03-R","C09-R","A33-R"
"METTL2A",1333.50436340865,1613.64870997395,1398.23614716533
"METTL2B",1812.51192937548,1939.72280162671,1796.59967031236
"METTL3",1725.93295870957,1430.75458805333,1635.07416217065
"METTL4",423.484095648476,427.449690660197,613.400549323415
"METTL5",887.434449325585,852.809162784159,887.894817760549
"METTL6",1427.61194021942,883.117331559577,1056.35700416601
"METTL7A",235.268942026931,610.34381258082,304.22288956751
"METTL7B",0,80.4734136450738,5.94572422607511
"METTL8",779.210735993196,651.103074037416,763.034609012972
"METTL9",5288.84581676542,5455.47037957514,5138.09668536657
"MEX3A",10496.7591174736,6478.6323530625,11317.686064334
"MEX3B",3746.42263283685,1612.60360070583,3588.24457043633
"MEX3C",2536.19919505032,1647.09220655372,3021.41886088383
"MEX3D",1089.76573946875,1180.97347297316,1345.71558316833
"MFAP1",1097.29434561361,1623.05469338701,1225.81014460915
"MFAP2",65.8753037675408,583.170971609756,300.259073416793
"MFAP3",1932.96962769327,1836.25698408305,1455.71148135072
"MFAP3L",683.221007646208,495.381793087857,230.89229077925
"MFAP4",182.568699012899,803.68902718262,481.603662312084
"MFF",2601.13342304975,2845.83253708488,2415.94594386185
"MFF-DT",50.8180914778172,78.3831951088382,80.2672770520139
"MFGE8",1045.53517836768,2677.56994491791,1482.46724036806
